id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1026,tribunal.regional.trabalho;camara.8,"Tribunal Regional do Trabalho. 8ª Câmara",pt-BR,,#tribunal.regional.trabalho,,Tribunal Regional do Trabalho::8ª Câmara,label_5525
1027,tribunal.regional.trabalho;camara.9,"Tribunal Regional do Trabalho. 9ª Câmara",pt-BR,,#tribunal.regional.trabalho,,Tribunal Regional do Trabalho::9ª Câmara,label_5526
1028,tribunal.regional.trabalho;camara.10,"Tribunal Regional do Trabalho. 10ª Câmara",pt-BR,,#tribunal.regional.trabalho,,Tribunal Regional do Trabalho::10ª Câmara,label_5527
1029,tribunal.regional.trabalho;camara.11,"Tribunal Regional do Trabalho. 11ª Câmara",pt-BR,,#tribunal.regional.trabalho,,Tribunal Regional do Trabalho::11ª Câmara,label_5528
1030,tribunal.regional.trabalho;camara.12,"Tribunal Regional do Trabalho. 12ª Câmara",pt-BR,,#tribunal.regional.trabalho,,Tribunal Regional do Trabalho::12ª Câmara,label_5529
1031,ministerio.publico,"Ministério Público",pt-BR,,,,Estadual::Ministério Público,label_5532
1032,conselho.administrativo.recursos.fiscais,"Conselho Administrativo de Recursos Fiscais",pt-BR,CARF,,CARF – Conselho Administrativo de Recursos Fiscais,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais,label_5533
1033,conselho.administrativo.recursos.fiscais;secao.julgamento.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento",pt-BR,1SJ,#conselho.administrativo.recursos.fiscais,1SJ – 1ª Seção de Julgamento,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento,label_5535
1034,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 1ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::1ª Câmara,label_5544
1035,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 1ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::1ª Câmara::1ª Turma Ordinária,label_5556
1036,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 1ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::1ª Câmara::2ª Turma Ordinária,label_5557
1037,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1;turma.ordinaria.3,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 1ª Câmara. 3ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::1ª Câmara::3ª Turma Ordinária,label_5558
1038,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 2ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::2ª Câmara,label_5545
1039,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.2;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 2ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::2ª Câmara::1ª Turma Ordinária,label_5559
1040,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.2;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 2ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::2ª Câmara::2ª Turma Ordinária,label_5560
1041,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.3,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 3ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::3ª Câmara,label_5546
1042,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.3;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 3ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::3ª Câmara::1ª Turma Ordinária,label_5561
1043,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.3;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 3ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::3ª Câmara::2ª Turma Ordinária,label_5562
1044,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.4,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 4ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::4ª Câmara,label_5547
1045,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.4;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 4ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::4ª Câmara::1ª Turma Ordinária,label_5563
1046,conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.4;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 4ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::4ª Câmara::2ª Turma Ordinária,label_5564
1047,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.1,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 1ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::1ª Turma Especial,label_5548
1048,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.2,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 2ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::2ª Turma Especial,label_5549
1049,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.3,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 3ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::3ª Turma Especial,label_5550
1050,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.4,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 4ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::4ª Turma Especial,label_5551
1051,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.5,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 5ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::5ª Turma Especial,label_5552
1052,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.6,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 6ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::6ª Turma Especial,label_5553
1053,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.7,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 7ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::7ª Turma Especial,label_5554
1054,conselho.administrativo.recursos.fiscais;secao.julgamento.1;turma.especial.8,"Conselho Administrativo de Recursos Fiscais. 1ª Seção de Julgamento. 8ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::1ª Seção de Julgamento::8ª Turma Especial,label_5555
1055,conselho.administrativo.recursos.fiscais;secao.julgamento.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento",pt-BR,2SJ,#conselho.administrativo.recursos.fiscais,2SJ – 2ª Seção de Julgamento,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento,label_5536
1056,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 1ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::1ª Câmara,label_5565
1057,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.1;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 1ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::1ª Câmara::1ª Turma Ordinária,label_5575
1058,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.1;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 1ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.1,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::1ª Câmara::2ª Turma Ordinária,label_5576
1059,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 2ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::2ª Câmara,label_5566
1060,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.2;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 2ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::2ª Câmara::1ª Turma Ordinária,label_5577
1061,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.2;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 2ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::2ª Câmara::2ª Turma Ordinária,label_5578
1062,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.3,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 3ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::3ª Câmara,label_5567
1063,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.3;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 3ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::3ª Câmara::1ª Turma Ordinária,label_5579
1064,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.3;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 3ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.3,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::3ª Câmara::2ª Turma Ordinária,label_5580
1065,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 4ª Câmara",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::4ª Câmara,label_5568
1066,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4;turma.ordinaria.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 4ª Câmara. 1ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::4ª Câmara::1ª Turma Ordinária,label_5581
1067,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4;turma.ordinaria.2,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 4ª Câmara. 2ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::4ª Câmara::2ª Turma Ordinária,label_5582
1068,conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4;turma.ordinaria.3,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 4ª Câmara. 3ª Turma Ordinária",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2;camara.4,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::4ª Câmara::3ª Turma Ordinária,label_5583
1069,conselho.administrativo.recursos.fiscais;secao.julgamento.2;turma.especial.1,"Conselho Administrativo de Recursos Fiscais. 2ª Seção de Julgamento. 1ª Turma Especial",pt-BR,,#conselho.administrativo.recursos.fiscais;secao.julgamento.2,,Federal::Executivo::Ministério da Fazenda::Conselho Administrativo de Recursos Fiscais::2ª Seção de Julgamento::1ª Turma Especial,label_5569
