id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
3983,br;bahia;carinhanha,"Carinhanha - BA",pt-BR,,#br;bahia,,Municípios::Carinhanha - BA,label_8894
3984,br;bahia;casa.nova,"Casa Nova - BA",pt-BR,,#br;bahia,,Municípios::Casa Nova - BA,label_8895
3985,br;bahia;castro.alves,"Castro Alves - BA",pt-BR,,#br;bahia,,Municípios::Castro Alves - BA,label_8896
3986,br;bahia;catolandia,"Catolândia - BA",pt-BR,,#br;bahia,,Municípios::Catolândia - BA,label_8897
3987,br;bahia;catu,"Catu - BA",pt-BR,,#br;bahia,,Municípios::Catu - BA,label_8898
3988,br;bahia;caturama,"Caturama - BA",pt-BR,,#br;bahia,,Municípios::Caturama - BA,label_8899
3989,br;bahia;central,"Central - BA",pt-BR,,#br;bahia,,Municípios::Central - BA,label_8900
3990,br;bahia;chorrocho,"Chorrochó - BA",pt-BR,,#br;bahia,,Municípios::Chorrochó - BA,label_8901
3991,br;bahia;cicero.dantas,"Cícero Dantas - BA",pt-BR,,#br;bahia,,Municípios::Cícero Dantas - BA,label_8902
3992,br;bahia;cipo,"Cipó - BA",pt-BR,,#br;bahia,,Municípios::Cipó - BA,label_8903
3993,br;bahia;coaraci,"Coaraci - BA",pt-BR,,#br;bahia,,Municípios::Coaraci - BA,label_8904
3994,br;bahia;cocos,"Cocos - BA",pt-BR,,#br;bahia,,Municípios::Cocos - BA,label_8905
3995,br;bahia;conceicao.feira,"Conceição da Feira - BA",pt-BR,,#br;bahia,,Municípios::Conceição da Feira - BA,label_8906
3996,br;bahia;conceicao.almeida,"Conceição do Almeida - BA",pt-BR,,#br;bahia,,Municípios::Conceição do Almeida - BA,label_8907
3997,br;bahia;conceicao.coite,"Conceição do Coité - BA",pt-BR,,#br;bahia,,Municípios::Conceição do Coité - BA,label_8908
3998,br;bahia;conceicao.jacuipe,"Conceição do Jacuípe - BA",pt-BR,,#br;bahia,,Municípios::Conceição do Jacuípe - BA,label_8909
3999,br;bahia;conde,"Conde - BA",pt-BR,,#br;bahia,,Municípios::Conde - BA,label_8910
4000,br;bahia;condeuba,"Condeúba - BA",pt-BR,,#br;bahia,,Municípios::Condeúba - BA,label_8911
4001,br;bahia;contendas.sincora,"Contendas do Sincorá - BA",pt-BR,,#br;bahia,,Municípios::Contendas do Sincorá - BA,label_8912
4002,br;bahia;coracao.maria,"Coração de Maria - BA",pt-BR,,#br;bahia,,Municípios::Coração de Maria - BA,label_8913
4003,br;bahia;cordeiros,"Cordeiros - BA",pt-BR,,#br;bahia,,Municípios::Cordeiros - BA,label_8914
4004,br;bahia;coribe,"Coribe - BA",pt-BR,,#br;bahia,,Municípios::Coribe - BA,label_8915
4005,br;bahia;coronel.joao.sa,"Coronel João Sá - BA",pt-BR,,#br;bahia,,Municípios::Coronel João Sá - BA,label_8916
4006,br;bahia;correntina,"Correntina - BA",pt-BR,,#br;bahia,,Municípios::Correntina - BA,label_8917
4007,br;bahia;cotegipe,"Cotegipe - BA",pt-BR,,#br;bahia,,Municípios::Cotegipe - BA,label_8918
4008,br;bahia;cravolandia,"Cravolândia - BA",pt-BR,,#br;bahia,,Municípios::Cravolândia - BA,label_8919
4009,br;bahia;crisopolis,"Crisópolis - BA",pt-BR,,#br;bahia,,Municípios::Crisópolis - BA,label_8920
4010,br;bahia;cristopolis,"Cristópolis - BA",pt-BR,,#br;bahia,,Municípios::Cristópolis - BA,label_8921
4011,br;bahia;cruz.almas,"Cruz das Almas - BA",pt-BR,,#br;bahia,,Municípios::Cruz das Almas - BA,label_8922
4012,br;bahia;curaca,"Curaçá - BA",pt-BR,,#br;bahia,,Municípios::Curaçá - BA,label_8923
4013,br;bahia;dario.meira,"Dário Meira - BA",pt-BR,,#br;bahia,,Municípios::Dário Meira - BA,label_8924
4014,br;bahia;dias.d.avila,"Dias d'Ávila - BA",pt-BR,,#br;bahia,,Municípios::Dias d'Ávila - BA,label_8925
4015,br;bahia;dom.basilio,"Dom Basílio - BA",pt-BR,,#br;bahia,,Municípios::Dom Basílio - BA,label_8926
4016,br;bahia;dom.macedo.costa,"Dom Macedo Costa - BA",pt-BR,,#br;bahia,,Municípios::Dom Macedo Costa - BA,label_8927
4017,br;bahia;elisio.medrado,"Elísio Medrado - BA",pt-BR,,#br;bahia,,Municípios::Elísio Medrado - BA,label_8928
4018,br;bahia;encruzilhada,"Encruzilhada - BA",pt-BR,,#br;bahia,,Municípios::Encruzilhada - BA,label_8929
4019,br;bahia;entre.rios,"Entre Rios - BA",pt-BR,,#br;bahia,,Municípios::Entre Rios - BA,label_8930
4020,br;bahia;esplanada,"Esplanada - BA",pt-BR,,#br;bahia,,Municípios::Esplanada - BA,label_8931
4021,br;bahia;euclides.cunha,"Euclides da Cunha - BA",pt-BR,,#br;bahia,,Municípios::Euclides da Cunha - BA,label_8932
4022,br;bahia;eunapolis,"Eunápolis - BA",pt-BR,,#br;bahia,,Municípios::Eunápolis - BA,label_8933
4023,br;bahia;fatima,"Fátima - BA",pt-BR,,#br;bahia,,Municípios::Fátima - BA,label_8934
4024,br;bahia;feira.mata,"Feira da Mata - BA",pt-BR,,#br;bahia,,Municípios::Feira da Mata - BA,label_8935
4025,br;bahia;feira.santana,"Feira de Santana - BA",pt-BR,,#br;bahia,,Municípios::Feira de Santana - BA,label_8936
4026,br;bahia;filadelfia,"Filadélfia - BA",pt-BR,,#br;bahia,,Municípios::Filadélfia - BA,label_8937
4027,br;bahia;firmino.alves,"Firmino Alves - BA",pt-BR,,#br;bahia,,Municípios::Firmino Alves - BA,label_8938
4028,br;bahia;floresta.azul,"Floresta Azul - BA",pt-BR,,#br;bahia,,Municípios::Floresta Azul - BA,label_8939
4029,br;bahia;formosa.rio.preto,"Formosa do Rio Preto - BA",pt-BR,,#br;bahia,,Municípios::Formosa do Rio Preto - BA,label_8940
4030,br;bahia;gandu,"Gandu - BA",pt-BR,,#br;bahia,,Municípios::Gandu - BA,label_8941
4031,br;bahia;gaviao,"Gavião - BA",pt-BR,,#br;bahia,,Municípios::Gavião - BA,label_8942
4032,br;bahia;gentio.ouro,"Gentio do Ouro - BA",pt-BR,,#br;bahia,,Municípios::Gentio do Ouro - BA,label_8943
4033,br;bahia;gloria,"Glória - BA",pt-BR,,#br;bahia,,Municípios::Glória - BA,label_8944
4034,br;bahia;gongogi,"Gongogi - BA",pt-BR,,#br;bahia,,Municípios::Gongogi - BA,label_8945
4035,br;bahia;governador.mangabeira,"Governador Mangabeira - BA",pt-BR,,#br;bahia,,Municípios::Governador Mangabeira - BA,label_8946
4036,br;bahia;guajeru,"Guajeru - BA",pt-BR,,#br;bahia,,Municípios::Guajeru - BA,label_8947
4037,br;bahia;guanambi,"Guanambi - BA",pt-BR,,#br;bahia,,Municípios::Guanambi - BA,label_8948
4038,br;bahia;guaratinga,"Guaratinga - BA",pt-BR,,#br;bahia,,Municípios::Guaratinga - BA,label_8949
4039,br;bahia;heliopolis,"Heliópolis - BA",pt-BR,,#br;bahia,,Municípios::Heliópolis - BA,label_8950
4040,br;bahia;iacu,"Iaçu - BA",pt-BR,,#br;bahia,,Municípios::Iaçu - BA,label_8951
4041,br;bahia;ibiassuce,"Ibiassucê - BA",pt-BR,,#br;bahia,,Municípios::Ibiassucê - BA,label_8952
4042,br;bahia;ibicarai,"Ibicaraí - BA",pt-BR,,#br;bahia,,Municípios::Ibicaraí - BA,label_8953
4043,br;bahia;ibicoara,"Ibicoara - BA",pt-BR,,#br;bahia,,Municípios::Ibicoara - BA,label_8954
4044,br;bahia;ibicui,"Ibicuí - BA",pt-BR,,#br;bahia,,Municípios::Ibicuí - BA,label_8955
4045,br;bahia;ibipeba,"Ibipeba - BA",pt-BR,,#br;bahia,,Municípios::Ibipeba - BA,label_8956
4046,br;bahia;ibipitanga,"Ibipitanga - BA",pt-BR,,#br;bahia,,Municípios::Ibipitanga - BA,label_8957
4047,br;bahia;ibiquera,"Ibiquera - BA",pt-BR,,#br;bahia,,Municípios::Ibiquera - BA,label_8958
4048,br;bahia;ibirapitanga,"Ibirapitanga - BA",pt-BR,,#br;bahia,,Municípios::Ibirapitanga - BA,label_8959
4049,br;bahia;ibirapua,"Ibirapuã - BA",pt-BR,,#br;bahia,,Municípios::Ibirapuã - BA,label_8960
4050,br;bahia;ibirataia,"Ibirataia - BA",pt-BR,,#br;bahia,,Municípios::Ibirataia - BA,label_8961
4051,br;bahia;ibitiara,"Ibitiara - BA",pt-BR,,#br;bahia,,Municípios::Ibitiara - BA,label_8962
4052,br;bahia;ibitita,"Ibititá - BA",pt-BR,,#br;bahia,,Municípios::Ibititá - BA,label_8963
4053,br;bahia;ibotirama,"Ibotirama - BA",pt-BR,,#br;bahia,,Municípios::Ibotirama - BA,label_8964
4054,br;bahia;ichu,"Ichu - BA",pt-BR,,#br;bahia,,Municípios::Ichu - BA,label_8965
4055,br;bahia;igapora,"Igaporã - BA",pt-BR,,#br;bahia,,Municípios::Igaporã - BA,label_8966
4056,br;bahia;igrapiuna,"Igrapiúna - BA",pt-BR,,#br;bahia,,Municípios::Igrapiúna - BA,label_8967
4057,br;bahia;iguai,"Iguaí - BA",pt-BR,,#br;bahia,,Municípios::Iguaí - BA,label_8968
4058,br;bahia;ilheus,"Ilhéus - BA",pt-BR,,#br;bahia,,Municípios::Ilhéus - BA,label_8969
4059,br;bahia;inhambupe,"Inhambupe - BA",pt-BR,,#br;bahia,,Municípios::Inhambupe - BA,label_8970
4060,br;bahia;ipecaeta,"Ipecaetá - BA",pt-BR,,#br;bahia,,Municípios::Ipecaetá - BA,label_8971
4061,br;bahia;ipiau,"Ipiaú - BA",pt-BR,,#br;bahia,,Municípios::Ipiaú - BA,label_8972
4062,br;bahia;ipira,"Ipirá - BA",pt-BR,,#br;bahia,,Municípios::Ipirá - BA,label_8973
4063,br;bahia;ipupiara,"Ipupiara - BA",pt-BR,,#br;bahia,,Municípios::Ipupiara - BA,label_8974
4064,br;bahia;irajuba,"Irajuba - BA",pt-BR,,#br;bahia,,Municípios::Irajuba - BA,label_8975
4065,br;bahia;iramaia,"Iramaia - BA",pt-BR,,#br;bahia,,Municípios::Iramaia - BA,label_8976
4066,br;bahia;iraquara,"Iraquara - BA",pt-BR,,#br;bahia,,Municípios::Iraquara - BA,label_8977
4067,br;bahia;irara,"Irará - BA",pt-BR,,#br;bahia,,Municípios::Irará - BA,label_8978
4068,br;bahia;irece,"Irecê - BA",pt-BR,,#br;bahia,,Municípios::Irecê - BA,label_8979
4069,br;bahia;itabela,"Itabela - BA",pt-BR,,#br;bahia,,Municípios::Itabela - BA,label_8980
4070,br;bahia;itaberaba,"Itaberaba - BA",pt-BR,,#br;bahia,,Municípios::Itaberaba - BA,label_8981
4071,br;bahia;itabuna,"Itabuna - BA",pt-BR,,#br;bahia,,Municípios::Itabuna - BA,label_8982
4072,br;bahia;itacare,"Itacaré - BA",pt-BR,,#br;bahia,,Municípios::Itacaré - BA,label_8983
4073,br;bahia;itaete,"Itaeté - BA",pt-BR,,#br;bahia,,Municípios::Itaeté - BA,label_8984
4074,br;bahia;itagi,"Itagi - BA",pt-BR,,#br;bahia,,Municípios::Itagi - BA,label_8985
4075,br;bahia;itagiba,"Itagibá - BA",pt-BR,,#br;bahia,,Municípios::Itagibá - BA,label_8986
4076,br;bahia;itagimirim,"Itagimirim - BA",pt-BR,,#br;bahia,,Municípios::Itagimirim - BA,label_8987
4077,br;bahia;itaguacu.bahia,"Itaguaçu da Bahia - BA",pt-BR,,#br;bahia,,Municípios::Itaguaçu da Bahia - BA,label_8988
4078,br;bahia;itaju.colonia,"Itaju do Colônia - BA",pt-BR,,#br;bahia,,Municípios::Itaju do Colônia - BA,label_8989
4079,br;bahia;itajuipe,"Itajuípe - BA",pt-BR,,#br;bahia,,Municípios::Itajuípe - BA,label_8990
4080,br;bahia;itamaraju,"Itamaraju - BA",pt-BR,,#br;bahia,,Municípios::Itamaraju - BA,label_8991
4081,br;bahia;itamari,"Itamari - BA",pt-BR,,#br;bahia,,Municípios::Itamari - BA,label_8992
4082,br;bahia;itambe,"Itambé - BA",pt-BR,,#br;bahia,,Municípios::Itambé - BA,label_8993
4083,br;bahia;itanagra,"Itanagra - BA",pt-BR,,#br;bahia,,Municípios::Itanagra - BA,label_8994
4084,br;bahia;itanhem,"Itanhém - BA",pt-BR,,#br;bahia,,Municípios::Itanhém - BA,label_8995
4085,br;bahia;itaparica,"Itaparica - BA",pt-BR,,#br;bahia,,Municípios::Itaparica - BA,label_8996
4086,br;bahia;itape,"Itapé - BA",pt-BR,,#br;bahia,,Municípios::Itapé - BA,label_8997
4087,br;bahia;itapebi,"Itapebi - BA",pt-BR,,#br;bahia,,Municípios::Itapebi - BA,label_8998
4088,br;bahia;itapetinga,"Itapetinga - BA",pt-BR,,#br;bahia,,Municípios::Itapetinga - BA,label_8999
4089,br;bahia;itapicuru,"Itapicuru - BA",pt-BR,,#br;bahia,,Municípios::Itapicuru - BA,label_9000
4090,br;bahia;itapitanga,"Itapitanga - BA",pt-BR,,#br;bahia,,Municípios::Itapitanga - BA,label_9001
4091,br;bahia;itaquara,"Itaquara - BA",pt-BR,,#br;bahia,,Municípios::Itaquara - BA,label_9002
4092,br;bahia;itarantim,"Itarantim - BA",pt-BR,,#br;bahia,,Municípios::Itarantim - BA,label_9003
4093,br;bahia;itatim,"Itatim - BA",pt-BR,,#br;bahia,,Municípios::Itatim - BA,label_9004
4094,br;bahia;itirucu,"Itiruçu - BA",pt-BR,,#br;bahia,,Municípios::Itiruçu - BA,label_9005
4095,br;bahia;itiuba,"Itiúba - BA",pt-BR,,#br;bahia,,Municípios::Itiúba - BA,label_9006
4096,br;bahia;itororo,"Itororó - BA",pt-BR,,#br;bahia,,Municípios::Itororó - BA,label_9007
4097,br;bahia;ituacu,"Ituaçu - BA",pt-BR,,#br;bahia,,Municípios::Ituaçu - BA,label_9008
4098,br;bahia;itubera,"Ituberá - BA",pt-BR,,#br;bahia,,Municípios::Ituberá - BA,label_9009
4099,br;bahia;iuiu,"Iuiú - BA",pt-BR,,#br;bahia,,Municípios::Iuiú - BA,label_9010
4100,br;bahia;jaborandi,"Jaborandi - BA",pt-BR,,#br;bahia,,Municípios::Jaborandi - BA,label_9011
4101,br;bahia;jacaraci,"Jacaraci - BA",pt-BR,,#br;bahia,,Municípios::Jacaraci - BA,label_9012
4102,br;bahia;jacobina,"Jacobina - BA",pt-BR,,#br;bahia,,Municípios::Jacobina - BA,label_9013
4103,br;bahia;jaguaquara,"Jaguaquara - BA",pt-BR,,#br;bahia,,Municípios::Jaguaquara - BA,label_9014
4104,br;bahia;jaguarari,"Jaguarari - BA",pt-BR,,#br;bahia,,Municípios::Jaguarari - BA,label_9015
4105,br;bahia;jaguaripe,"Jaguaripe - BA",pt-BR,,#br;bahia,,Municípios::Jaguaripe - BA,label_9016
4106,br;bahia;jandaira,"Jandaíra - BA",pt-BR,,#br;bahia,,Municípios::Jandaíra - BA,label_9017
4107,br;bahia;jequie,"Jequié - BA",pt-BR,,#br;bahia,,Municípios::Jequié - BA,label_9018
4108,br;bahia;jeremoabo,"Jeremoabo - BA",pt-BR,,#br;bahia,,Municípios::Jeremoabo - BA,label_9019
4109,br;bahia;jiquirica,"Jiquiriçá - BA",pt-BR,,#br;bahia,,Municípios::Jiquiriçá - BA,label_9020
4110,br;bahia;jitauna,"Jitaúna - BA",pt-BR,,#br;bahia,,Municípios::Jitaúna - BA,label_9021
4111,br;bahia;joao.dourado,"João Dourado - BA",pt-BR,,#br;bahia,,Municípios::João Dourado - BA,label_9022
4112,br;bahia;juazeiro,"Juazeiro - BA",pt-BR,,#br;bahia,,Municípios::Juazeiro - BA,label_9023
4113,br;bahia;jucurucu,"Jucuruçu - BA",pt-BR,,#br;bahia,,Municípios::Jucuruçu - BA,label_9024
4114,br;bahia;jussara,"Jussara - BA",pt-BR,,#br;bahia,,Municípios::Jussara - BA,label_9025
4115,br;bahia;jussari,"Jussari - BA",pt-BR,,#br;bahia,,Municípios::Jussari - BA,label_9026
4116,br;bahia;jussiape,"Jussiape - BA",pt-BR,,#br;bahia,,Municípios::Jussiape - BA,label_9027
4117,br;bahia;lafaiete.coutinho,"Lafaiete Coutinho - BA",pt-BR,,#br;bahia,,Municípios::Lafaiete Coutinho - BA,label_9028
4118,br;bahia;lagoa.real,"Lagoa Real - BA",pt-BR,,#br;bahia,,Municípios::Lagoa Real - BA,label_9029
4119,br;bahia;laje,"Laje - BA",pt-BR,,#br;bahia,,Municípios::Laje - BA,label_9030
4120,br;bahia;lajedao,"Lajedão - BA",pt-BR,,#br;bahia,,Municípios::Lajedão - BA,label_9031
4121,br;bahia;lajedinho,"Lajedinho - BA",pt-BR,,#br;bahia,,Municípios::Lajedinho - BA,label_9032
4122,br;bahia;lajedo.tabocal,"Lajedo do Tabocal - BA",pt-BR,,#br;bahia,,Municípios::Lajedo do Tabocal - BA,label_9033
4123,br;bahia;lamarao,"Lamarão - BA",pt-BR,,#br;bahia,,Municípios::Lamarão - BA,label_9034
4124,br;bahia;lapao,"Lapão - BA",pt-BR,,#br;bahia,,Municípios::Lapão - BA,label_9035
4125,br;bahia;lauro.freitas,"Lauro de Freitas - BA",pt-BR,,#br;bahia,,Municípios::Lauro de Freitas - BA,label_9036
4126,br;bahia;lencois,"Lençóis - BA",pt-BR,,#br;bahia,,Municípios::Lençóis - BA,label_9037
4127,br;bahia;licinio.almeida,"Licínio de Almeida - BA",pt-BR,,#br;bahia,,Municípios::Licínio de Almeida - BA,label_9038
4128,br;bahia;livramento.nossa.senhora,"Livramento de Nossa Senhora - BA",pt-BR,,#br;bahia,,Municípios::Livramento de Nossa Senhora - BA,label_9039
4129,br;bahia;luis.eduardo.magalhaes,"Luís Eduardo Magalhães - BA",pt-BR,,#br;bahia,,Municípios::Luís Eduardo Magalhães - BA,label_9040
4130,br;bahia;macajuba,"Macajuba - BA",pt-BR,,#br;bahia,,Municípios::Macajuba - BA,label_9041
4131,br;bahia;macarani,"Macarani - BA",pt-BR,,#br;bahia,,Municípios::Macarani - BA,label_9042
4132,br;bahia;macaubas,"Macaúbas - BA",pt-BR,,#br;bahia,,Municípios::Macaúbas - BA,label_9043
4133,br;bahia;macurure,"Macururé - BA",pt-BR,,#br;bahia,,Municípios::Macururé - BA,label_9044
4134,br;bahia;madre.deus,"Madre de Deus - BA",pt-BR,,#br;bahia,,Municípios::Madre de Deus - BA,label_9045
4135,br;bahia;maetinga,"Maetinga - BA",pt-BR,,#br;bahia,,Municípios::Maetinga - BA,label_9046
4136,br;bahia;maiquinique,"Maiquinique - BA",pt-BR,,#br;bahia,,Municípios::Maiquinique - BA,label_9047
4137,br;bahia;mairi,"Mairi - BA",pt-BR,,#br;bahia,,Municípios::Mairi - BA,label_9048
4138,br;bahia;malhada,"Malhada - BA",pt-BR,,#br;bahia,,Municípios::Malhada - BA,label_9049
4139,br;bahia;malhada.pedras,"Malhada de Pedras - BA",pt-BR,,#br;bahia,,Municípios::Malhada de Pedras - BA,label_9050
4140,br;bahia;manoel.vitorino,"Manoel Vitorino - BA",pt-BR,,#br;bahia,,Municípios::Manoel Vitorino - BA,label_9051
4141,br;bahia;mansidao,"Mansidão - BA",pt-BR,,#br;bahia,,Municípios::Mansidão - BA,label_9052
4142,br;bahia;maracas,"Maracás - BA",pt-BR,,#br;bahia,,Municípios::Maracás - BA,label_9053
4143,br;bahia;maragogipe,"Maragogipe - BA",pt-BR,,#br;bahia,,Municípios::Maragogipe - BA,label_9054
4144,br;bahia;marau,"Maraú - BA",pt-BR,,#br;bahia,,Municípios::Maraú - BA,label_9055
4145,br;bahia;marcionilio.souza,"Marcionílio Souza - BA",pt-BR,,#br;bahia,,Municípios::Marcionílio Souza - BA,label_9056
4146,br;bahia;mascote,"Mascote - BA",pt-BR,,#br;bahia,,Municípios::Mascote - BA,label_9057
4147,br;bahia;mata.sao.joao,"Mata de São João - BA",pt-BR,,#br;bahia,,Municípios::Mata de São João - BA,label_9058
4148,br;bahia;matina,"Matina - BA",pt-BR,,#br;bahia,,Municípios::Matina - BA,label_9059
4149,br;bahia;medeiros.neto,"Medeiros Neto - BA",pt-BR,,#br;bahia,,Municípios::Medeiros Neto - BA,label_9060
4150,br;bahia;miguel.calmon,"Miguel Calmon - BA",pt-BR,,#br;bahia,,Municípios::Miguel Calmon - BA,label_9061
4151,br;bahia;milagres,"Milagres - BA",pt-BR,,#br;bahia,,Municípios::Milagres - BA,label_9062
4152,br;bahia;mirangaba,"Mirangaba - BA",pt-BR,,#br;bahia,,Municípios::Mirangaba - BA,label_9063
4153,br;bahia;mirante,"Mirante - BA",pt-BR,,#br;bahia,,Municípios::Mirante - BA,label_9064
4154,br;bahia;monte.santo,"Monte Santo - BA",pt-BR,,#br;bahia,,Municípios::Monte Santo - BA,label_9065
4155,br;bahia;morpara,"Morpará - BA",pt-BR,,#br;bahia,,Municípios::Morpará - BA,label_9066
4156,br;bahia;morro.chapeu,"Morro do Chapéu - BA",pt-BR,,#br;bahia,,Municípios::Morro do Chapéu - BA,label_9067
4157,br;bahia;mortugaba,"Mortugaba - BA",pt-BR,,#br;bahia,,Municípios::Mortugaba - BA,label_9068
4158,br;bahia;mucuge,"Mucugê - BA",pt-BR,,#br;bahia,,Municípios::Mucugê - BA,label_9069
4159,br;bahia;mucuri,"Mucuri - BA",pt-BR,,#br;bahia,,Municípios::Mucuri - BA,label_9070
4160,br;bahia;mulungu.morro,"Mulungu do Morro - BA",pt-BR,,#br;bahia,,Municípios::Mulungu do Morro - BA,label_9071
4161,br;bahia;mundo.novo,"Mundo Novo - BA",pt-BR,,#br;bahia,,Municípios::Mundo Novo - BA,label_9072
4162,br;bahia;muniz.ferreira,"Muniz Ferreira - BA",pt-BR,,#br;bahia,,Municípios::Muniz Ferreira - BA,label_9073
4163,br;bahia;muquem.sao.francisco,"Muquém de São Francisco - BA",pt-BR,,#br;bahia,,Municípios::Muquém de São Francisco - BA,label_9074
4164,br;bahia;muritiba,"Muritiba - BA",pt-BR,,#br;bahia,,Municípios::Muritiba - BA,label_9075
4165,br;bahia;mutuipe,"Mutuípe - BA",pt-BR,,#br;bahia,,Municípios::Mutuípe - BA,label_9076
4166,br;bahia;nazare,"Nazaré - BA",pt-BR,,#br;bahia,,Municípios::Nazaré - BA,label_9077
4167,br;bahia;nilo.pecanha,"Nilo Peçanha - BA",pt-BR,,#br;bahia,,Municípios::Nilo Peçanha - BA,label_9078
4168,br;bahia;nordestina,"Nordestina - BA",pt-BR,,#br;bahia,,Municípios::Nordestina - BA,label_9079
4169,br;bahia;nova.canaa,"Nova Canaã - BA",pt-BR,,#br;bahia,,Municípios::Nova Canaã - BA,label_9080
4170,br;bahia;nova.fatima,"Nova Fátima - BA",pt-BR,,#br;bahia,,Municípios::Nova Fátima - BA,label_9081
4171,br;bahia;nova.ibia,"Nova Ibiá - BA",pt-BR,,#br;bahia,,Municípios::Nova Ibiá - BA,label_9082
4172,br;bahia;nova.itarana,"Nova Itarana - BA",pt-BR,,#br;bahia,,Municípios::Nova Itarana - BA,label_9083
4173,br;bahia;nova.redencao,"Nova Redenção - BA",pt-BR,,#br;bahia,,Municípios::Nova Redenção - BA,label_9084
4174,br;bahia;nova.soure,"Nova Soure - BA",pt-BR,,#br;bahia,,Municípios::Nova Soure - BA,label_9085
4175,br;bahia;nova.vicosa,"Nova Viçosa - BA",pt-BR,,#br;bahia,,Municípios::Nova Viçosa - BA,label_9086
4176,br;bahia;novo.horizonte,"Novo Horizonte - BA",pt-BR,,#br;bahia,,Municípios::Novo Horizonte - BA,label_9087
4177,br;bahia;novo.triunfo,"Novo Triunfo - BA",pt-BR,,#br;bahia,,Municípios::Novo Triunfo - BA,label_9088
4178,br;bahia;olindina,"Olindina - BA",pt-BR,,#br;bahia,,Municípios::Olindina - BA,label_9089
4179,br;bahia;oliveira.brejinhos,"Oliveira dos Brejinhos - BA",pt-BR,,#br;bahia,,Municípios::Oliveira dos Brejinhos - BA,label_9090
4180,br;bahia;ouricangas,"Ouriçangas - BA",pt-BR,,#br;bahia,,Municípios::Ouriçangas - BA,label_9091
4181,br;bahia;ourolandia,"Ourolândia - BA",pt-BR,,#br;bahia,,Municípios::Ourolândia - BA,label_9092
4182,br;bahia;palmas.monte.alto,"Palmas de Monte Alto - BA",pt-BR,,#br;bahia,,Municípios::Palmas de Monte Alto - BA,label_9093
4183,br;bahia;palmeiras,"Palmeiras - BA",pt-BR,,#br;bahia,,Municípios::Palmeiras - BA,label_9094
4184,br;bahia;paramirim,"Paramirim - BA",pt-BR,,#br;bahia,,Municípios::Paramirim - BA,label_9095
4185,br;bahia;paratinga,"Paratinga - BA",pt-BR,,#br;bahia,,Municípios::Paratinga - BA,label_9096
4186,br;bahia;paripiranga,"Paripiranga - BA",pt-BR,,#br;bahia,,Municípios::Paripiranga - BA,label_9097
4187,br;bahia;pau.brasil,"Pau Brasil - BA",pt-BR,,#br;bahia,,Municípios::Pau Brasil - BA,label_9098
